! ------------ AirfoilInfo v1.01.x Input File 19 --------------------------------
!Generated by airfoilprep.py
! line
! line
! ------------------------------------------------------------------------------
"DEFAULT" 	InterpOrd         ! Interpolation order to use for quasi-steady table lookup {1=linear; 3=cubic spline; "default"} [default=3]
1.000000  	NonDimArea        ! The non-dimensional area of the airfoil (area/chord^2) (set to 1.0 if unsure or unneeded)
0         	NumCoords         ! The number of coordinates in the airfoil shape file.  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
"unused"  	BL_file           ! The file name including the boundary layer characteristics of the profile. Ignored if the aeroacoustic module is not called.
1         	NumTabs           ! Number of airfoil tables in this file.  Each table must have lines for Re and Ctrl.
! ------------------------------------------------------------------------------
! data for table 1
! ------------------------------------------------------------------------------
2.715150  	Re                ! Reynolds number in millions
1         	Ctrl              ! Control setting (must be 0 for current AirfoilInfo)
True      	InclUAdata        ! Is unsteady aerodynamics data included in this table? If TRUE, then include 30 UA coefficients below this line
!........................................
-2.314327 	alpha0            ! 0-lift angle of attack, depends on airfoil.
8.652738  	alpha1            ! Angle of attack at f=0.7, (approximately the stall angle) for AOA>alpha0. (deg)
-5.175594 	alpha2            ! Angle of attack at f=0.7, (approximately the stall angle) for AOA<alpha0. (deg)
1.000000  	eta_e             ! Recovery factor in the range [0.85 - 0.95] used only for UAMOD=1, it is set to 1 in the code when flookup=True. (-)
8.255900  	C_nalpha          ! Slope of the 2D normal force coefficient curve. (1/rad)
"DEFAULT" 	T_f0        ! Initial value of the time constant associated with Df in the expression of Df and f. [default = 3]
"DEFAULT" 	T_V0        ! Initial value of the time constant associated with the vortex lift decay process; it is used in the expression of Cvn. It depends on Re,M, and airfoil class. [default = 6]
"DEFAULT" 	T_p         ! Boundary-layer,leading edge pressure gradient time constant in the expression of Dp. It should be tuned based on airfoil experimental data. [default = 1.7]
"DEFAULT" 	T_VL        ! Initial value of the time constant associated with the vortex advection process; it represents the non-dimensional time in semi-chords, needed for a vortex to travel from LE to trailing edge (TE); it is used in the expression of Cvn. It depends on Re, M (weakly), and airfoil. [valid range = 6 - 13, default = 11]
"DEFAULT" 	b1          ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.14]
"DEFAULT" 	b2          ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.53]
"DEFAULT" 	b5          ! Constant in the expression of K'''_q,Cm_q^nc, and k_m,q.  [from  experimental results, defaults to 5]
"DEFAULT" 	A1          ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.3]
"DEFAULT" 	A2          ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.7]
"DEFAULT" 	A5          ! Constant in the expression of K'''_q,Cm_q^nc, and k_m,q. [from experimental results, defaults to 1]
0.000000  	S1          ! Constant in the f curve best-fit for alpha0<=AOA<=alpha1; by definition it depends on the airfoil. [ignored if UAMod<>1]
0.000000  	S2          ! Constant in the f curve best-fit for         AOA> alpha1; by definition it depends on the airfoil. [ignored if UAMod<>1]
0.000000  	S3          ! Constant in the f curve best-fit for alpha2<=AOA< alpha0; by definition it depends on the airfoil. [ignored if UAMod<>1]
0.000000  	S4          ! Constant in the f curve best-fit for         AOA< alpha2; by definition it depends on the airfoil. [ignored if UAMod<>1]
1.580273  	Cn1         ! Critical value of C0n at leading edge separation. It should be extracted from airfoil data at a given Mach and Reynolds number. It can be calculated from the static value of Cn at either the break in the pitching moment or the loss of chord force at the onset of stall. It is close to the condition of maximum lift of the airfoil at low Mach numbers.
-0.412287 	Cn2         ! As Cn1 for negative AOAs. 
"DEFAULT" 	St_sh       ! Strouhal's shedding frequency constant.  [default = 0.19]
0.021616  	Cd0         ! 2D drag coefficient value at 0-lift.
-0.062896 	Cm0         ! 2D pitching moment coefficient about 1/4-chord location, at 0-lift, positive if nose up. [If the aerodynamics coefficients table does not include a column for Cm, this needs to be set to 0.0]
0.000000  	k0          ! Constant in the \hat(x)_cp curve best-fit; = (\hat(x)_AC-0.25).  [ignored if UAMod<>1]
0.000000  	k1          ! Constant in the \hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
0.000000  	k2          ! Constant in the \hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
0.000000  	k3          ! Constant in the \hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
0.000000  	k1_hat      ! Constant in the expression of Cc due to leading edge vortex effects.  [ignored if UAMod<>1]
"DEFAULT" 	x_cp_bar    ! Constant in the expression of \hat(x)_cp^v. [ignored if UAMod<>1, default = 0.2]
"DEFAULT" 	UACutout    ! Angle of attack above which unsteady aerodynamics are disabled (deg). [Specifying the string "Default" sets UACutout to 45 degrees]
"DEFAULT" 	filtCutOff  ! Cut-off frequency (-3 dB corner frequency) for low-pass filtering the AoA input to UA, as well as the 1st and 2nd derivatives (Hz) [default = 20]
!........................................
! Table of aerodynamics coefficients
212       	NumAlf      ! Number of data lines in the following table
!    Alpha	     Cl		     Cd              Cm
!    (deg)           (-)             (-)             (-)
-180.000000	 -0.025702	  0.062832	 -0.003570
-179.000000	  0.041371	  0.062118	  0.039286
-178.000000	  0.114155	  0.064259	  0.084284
-177.000000	  0.209071	  0.059976	  0.131423
-176.000000	  0.303987	  0.056406	  0.178562
-175.000000	  0.393192	  0.056406	  0.223560
-174.000000	  0.481625	  0.071605	  0.284978
-173.000000	  0.570773	  0.074667	  0.323550
-172.000000	  0.578531	  0.126276	  0.352841
-171.000000	  0.558446	  0.130766	  0.377135
-170.000000	  0.395572	  0.088850	  0.373584
-169.000000	  0.391251	  0.088989	  0.383575
-168.000000	  0.432621	  0.099124	  0.399276
-167.000000	  0.463997	  0.114970	  0.407125
-166.000000	  0.464673	  0.140098	  0.399981
-165.000000	  0.409662	  0.180932	  0.374274
-164.000000	  0.350367	  0.225949	  0.361980
-163.000000	  0.307493	  0.261684	  0.356825
-162.000000	  0.328159	  0.284568	  0.366663
-161.000000	  0.365246	  0.306024	  0.377215
-160.000000	  0.416612	  0.326053	  0.389909
-155.000000	  0.768395	  0.412792	  0.433056
-150.000000	  0.945873	  0.489477	  0.442753
-145.000000	  0.908865	  0.571446	  0.434890
-140.000000	  0.857296	  0.691338	  0.431031
-135.000000	  0.809865	  0.844535	  0.437601
-130.000000	  0.755149	  0.997925	  0.450885
-125.000000	  0.689291	  1.146905	  0.464741
-120.000000	  0.607435	  1.286998	  0.478596
-115.000000	  0.514151	  1.414006	  0.492880
-110.000000	  0.411154	  1.524145	  0.504450
-105.000000	  0.300728	  1.614122	  0.512733
-100.000000	  0.179010	  1.681280	  0.510151
-95.000000	  0.051288	  1.723647	  0.510293
-90.000000	 -0.071712	  1.740000	  0.504435
-85.000000	 -0.194998	  1.723647	  0.491291
-80.000000	 -0.313998	  1.681280	  0.473861
-75.000000	 -0.428284	  1.614122	  0.451716
-70.000000	 -0.529858	  1.524145	  0.426572
-65.000000	 -0.624575	  1.414006	  0.398714
-60.000000	 -0.706577	  1.286998	  0.369570
-55.000000	 -0.771296	  1.146905	  0.339712
-50.000000	 -0.818301	  0.997925	  0.308853
-45.000000	 -0.840166	  0.844535	  0.279709
-40.000000	 -0.856452	  0.691338	  0.252565
-35.000000	 -0.880010	  0.542942	  0.226135
-30.000000	 -0.892015	  0.403812	  0.201418
-28.000000	 -0.896216	  0.354234	  0.190732
-26.000000	 -0.897562	  0.304657	  0.180759
-25.000000	 -1.012465	  0.288523	  0.170418
-24.000000	 -1.112303	  0.274234	  0.154655
-22.000000	 -1.139920	  0.262965	  0.112419
-20.190000	 -1.164913	  0.252767	  0.073549
-20.000000	 -1.169300	  0.252320	  0.070836
-18.000000	 -1.109821	  0.226738	  0.066553
-17.180000	 -1.085141	  0.216249	  0.064504
-16.000000	 -1.045590	  0.200339	  0.060770
-14.170000	 -0.960735	  0.171747	  0.050407
-14.000000	 -0.952572	  0.169099	  0.049340
-13.500000	 -0.922674	  0.160774	  0.045130
-13.000000	 -0.893490	  0.151736	  0.040920
-12.500000	 -0.863592	  0.143412	  0.036709
-12.160000	 -0.843262	  0.137267	  0.033847
-12.000000	 -0.833353	  0.134344	  0.032454
-11.500000	 -0.803102	  0.125924	  0.028101
-11.000000	 -0.772136	  0.116791	  0.023749
-10.500000	 -0.741171	  0.107657	  0.019396
-10.150000	 -0.719995	  0.101763	  0.016849
-10.000000	 -0.715415	  0.097853	  0.015153
 -9.500000	 -0.701574	  0.085533	  0.012353
 -9.000000	 -0.687020	  0.073927	  0.008839
 -8.500000	 -0.669610	  0.063749	  0.004611
 -8.260000	 -0.660567	  0.059206	  0.002581
 -8.000000	 -0.639424	  0.056733	  0.001029
 -7.500000	 -0.593767	  0.051263	 -0.003385
 -7.000000	 -0.548110	  0.045794	 -0.008512
 -6.500000	 -0.499597	  0.041038	 -0.013640
 -6.240000	 -0.473999	  0.038565	 -0.016306
 -6.000000	 -0.449047	  0.036451	 -0.019034
 -5.500000	 -0.396351	  0.032760	 -0.025431
 -5.000000	 -0.342227	  0.029784	 -0.031829
 -4.500000	 -0.282391	  0.026808	 -0.038940
 -4.210000	 -0.247687	  0.025081	 -0.043065
 -4.000000	 -0.220958	  0.024194	 -0.045578
 -3.500000	 -0.158032	  0.024222	 -0.050134
 -3.000000	 -0.094391	  0.023535	 -0.055404
 -2.500000	 -0.025753	  0.022135	 -0.060674
 -2.180000	  0.018632	  0.021240	 -0.064504
 -2.000000	  0.043514	  0.020731	 -0.066555
 -1.500000	  0.119056	  0.020034	 -0.073682
 -1.000000	  0.194598	  0.019336	 -0.080095
 -0.500000	  0.270854	  0.020066	 -0.086507
 -0.140000	  0.325244	  0.020592	 -0.091124
  0.000000	  0.346396	  0.020799	 -0.092900
  0.500000	  0.421224	  0.021541	 -0.097815
  1.000000	  0.496052	  0.022996	 -0.103444
  1.500000	  0.570166	  0.023024	 -0.108358
  1.900000	  0.630029	  0.023046	 -0.112290
  2.000000	  0.644914	  0.023050	 -0.113245
  2.500000	  0.717916	  0.022361	 -0.116594
  3.000000	  0.790917	  0.022386	 -0.120657
  3.500000	  0.861063	  0.022411	 -0.124006
  3.930000	  0.920774	  0.022433	 -0.126886
  4.000000	  0.930452	  0.022439	 -0.127335
  4.500000	  0.994584	  0.022485	 -0.130541
  5.000000	  1.058002	  0.022532	 -0.133034
