# time NacFx NacFy NacFz NacMx NacMy NacMz HubFx HubFy HubFz HubMx HubMy HubMz TwrFx TwrFy TwrFz TwrMx TwrMy TwrMz BldFx BldFy BldFz BldMx BldMy BldMz TotFx TotFy TotFz TotMx TotMy TotMz
10.200000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.2019700000e+05 -3.2176381836e+03 4.8864413452e+02 2.7799510065e+06 3.1290984574e+07 -1.8718898745e+05 3.1092568909e+04 -2.5123961854e+02 -4.2766421652e+02 1.3827764517e+04 2.0197551740e+06 0.0000000000e+00 6.3323213196e-03 -1.6735563278e-05 -5.2329513311e-04 2.7362845704e-03 8.8020728666e-01 -2.4317249922e-04 2.5128957524e+05 -3.4688778189e+03 6.0979394708e+01 2.7937787738e+06 3.3310740628e+07 -1.8718898769e+05
10.210000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.2028679688e+05 -3.2209582520e+03 4.9589337158e+02 2.7840966700e+06 3.1303585350e+07 -1.8864581995e+05 3.1089379974e+04 -2.5002789509e+02 -4.2766095257e+02 1.3742578260e+04 2.0195564853e+06 0.0000000000e+00 6.3268174744e-03 -1.6592515707e-05 -5.2323074460e-04 2.7161336456e-03 8.7944450227e-01 -2.4205802952e-04 2.5137618318e+05 -3.4709861636e+03 6.8231895783e+01 2.7978392510e+06 3.3323142714e+07 -1.8864582019e+05
10.210000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.2028679688e+05 -3.2209582520e+03 4.9589337158e+02 2.7840966700e+06 3.1303585350e+07 -1.8864581995e+05 3.1089379974e+04 -2.5002789509e+02 -4.2766095257e+02 1.3742578260e+04 2.0195564853e+06 0.0000000000e+00 6.3268174744e-03 -1.6592515707e-05 -5.2323074460e-04 2.7161336456e-03 8.7944450227e-01 -2.4205802952e-04 2.5137618318e+05 -3.4709861636e+03 6.8231895783e+01 2.7978392510e+06 3.3323142714e+07 -1.8864582019e+05
10.220000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.2038098438e+05 -3.2246628418e+03 5.0328506470e+02 2.7884683204e+06 3.1316853903e+07 -1.9012324998e+05 3.1086146301e+04 -2.4878797400e+02 -4.2765663958e+02 1.3655448255e+04 2.0193556130e+06 0.0000000000e+00 6.3210757446e-03 -1.6446337104e-05 -5.2313443065e-04 2.6955333608e-03 8.7864858655e-01 -2.4091876588e-04 2.5146713700e+05 -3.4734508322e+03 7.5627901987e+01 2.8021237714e+06 3.3336210395e+07 -1.9012325022e+05
10.220000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.2038098438e+05 -3.2246628418e+03 5.0328506470e+02 2.7884683204e+06 3.1316853903e+07 -1.9012324998e+05 3.1086146301e+04 -2.4878797400e+02 -4.2765663958e+02 1.3655448255e+04 2.0193556130e+06 0.0000000000e+00 6.3210757446e-03 -1.6446337104e-05 -5.2313443065e-04 2.6955333608e-03 8.7864858655e-01 -2.4091876588e-04 2.5146713700e+05 -3.4734508322e+03 7.5627901987e+01 2.8021237714e+06 3.3336210395e+07 -1.9012325022e+05
10.230000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.2052039062e+05 -3.2309790039e+03 5.1216015625e+02 2.7948720431e+06 3.1336740061e+07 -1.9180528052e+05 3.1082879120e+04 -2.4752204502e+02 -4.2765142059e+02 1.3566552333e+04 2.0191531345e+06 0.0000000000e+00 6.3131340027e-03 -1.6297084093e-05 -5.2284484982e-04 2.6743653287e-03 8.7754685220e-01 -2.3967717268e-04 2.5160327606e+05 -3.4785010652e+03 8.4508212812e+01 2.8084385981e+06 3.3355894073e+07 -1.9180528076e+05
10.230000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.2052039062e+05 -3.2309790039e+03 5.1216015625e+02 2.7948720431e+06 3.1336740061e+07 -1.9180528052e+05 3.1082879120e+04 -2.4752204502e+02 -4.2765142059e+02 1.3566552333e+04 2.0191531345e+06 0.0000000000e+00 6.3131340027e-03 -1.6297084093e-05 -5.2284484982e-04 2.6743653287e-03 8.7754685220e-01 -2.3967717268e-04 2.5160327606e+05 -3.4785010652e+03 8.4508212812e+01 2.8084385981e+06 3.3355894073e+07 -1.9180528076e+05
10.240000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.2067950000e+05 -3.2382761230e+03 5.2170867920e+02 2.8021348292e+06 3.1359506209e+07 -1.9357433787e+05 3.1079574554e+04 -2.4623263109e+02 -4.2764524317e+02 1.3476100361e+04 2.0189488520e+06 0.0000000000e+00 6.3042132568e-03 -1.6145353913e-05 -5.2246241927e-04 2.6527911093e-03 8.7630898897e-01 -2.3838370234e-04 2.5175908086e+05 -3.4845087703e+03 9.4062913569e+01 2.8156109322e+06 3.3378455937e+07 -1.9357433810e+05
10.240000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.2067950000e+05 -3.2382761230e+03 5.2170867920e+02 2.8021348292e+06 3.1359506209e+07 -1.9357433787e+05 3.1079574554e+04 -2.4623263109e+02 -4.2764524317e+02 1.3476100361e+04 2.0189488520e+06 0.0000000000e+00 6.3042132568e-03 -1.6145353913e-05 -5.2246241927e-04 2.6527911093e-03 8.7630898897e-01 -2.3838370234e-04 2.5175908086e+05 -3.4845087703e+03 9.4062913569e+01 2.8156109322e+06 3.3378455937e+07 -1.9357433810e+05
10.250000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.2085221875e+05 -3.2463815918e+03 5.3182177734e+02 2.8100155314e+06 3.1384267272e+07 -1.9542454685e+05 3.1076233032e+04 -2.4492261541e+02 -4.2763811207e+02 1.3384332470e+04 2.0187428232e+06 0.0000000000e+00 6.2946086121e-03 -1.5991749763e-05 -5.2201218724e-04 2.6309134447e-03 8.7497601295e-01 -2.3705221614e-04 2.5192845808e+05 -3.4913042232e+03 1.0418314326e+02 2.8233998665e+06 3.3403010970e+07 -1.9542454709e+05
10.250000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.2085221875e+05 -3.2463815918e+03 5.3182177734e+02 2.8100155314e+06 3.1384267272e+07 -1.9542454685e+05 3.1076233032e+04 -2.4492261541e+02 -4.2763811207e+02 1.3384332470e+04 2.0187428232e+06 0.0000000000e+00 6.2946086121e-03 -1.5991749763e-05 -5.2201218724e-04 2.6309134447e-03 8.7497601295e-01 -2.3705221614e-04 2.5192845808e+05 -3.4913042232e+03 1.0418314326e+02 2.8233998665e+06 3.3403010970e+07 -1.9542454709e+05
10.260000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.2100398438e+05 -3.2533344727e+03 5.4135864258e+02 2.8169791577e+06 3.1405964531e+07 -1.9718985200e+05 3.1072861115e+04 -2.4359513044e+02 -4.2763011169e+02 1.3291510170e+04 2.0185354603e+06 0.0000000000e+00 6.2859954834e-03 -1.5836963058e-05 -5.2163191676e-04 2.6089352990e-03 8.7378076860e-01 -2.3575591700e-04 2.5207685178e+05 -3.4969296189e+03 1.1372800925e+02 2.8302706705e+06 3.3424500865e+07 -1.9718985224e+05
10.260000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.2100398438e+05 -3.2533344727e+03 5.4135864258e+02 2.8169791577e+06 3.1405964531e+07 -1.9718985200e+05 3.1072861115e+04 -2.4359513044e+02 -4.2763011169e+02 1.3291510170e+04 2.0185354603e+06 0.0000000000e+00 6.2859954834e-03 -1.5836963058e-05 -5.2163191676e-04 2.6089352990e-03 8.7378076860e-01 -2.3575591700e-04 2.5207685178e+05 -3.4969296189e+03 1.1372800925e+02 2.8302706705e+06 3.3424500865e+07 -1.9718985224e+05
10.270000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.2112096875e+05 -3.2582182617e+03 5.4925616455e+02 2.8219963183e+06 3.1422497335e+07 -1.9874368218e+05 3.1069453156e+04 -2.4225325620e+02 -4.2762116337e+02 1.3197897035e+04 2.0183265078e+06 0.0000000000e+00 6.4806980896e-03 -1.4178582728e-05 -5.6330160499e-04 2.4333154471e-03 9.0092561332e-01 3.3495851846e-05 2.5219042839e+05 -3.5004715321e+03 1.2163443788e+02 2.8351942178e+06 3.3440824744e+07 -1.9874368214e+05
10.270000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.2112096875e+05 -3.2582182617e+03 5.4925616455e+02 2.8219963183e+06 3.1422497335e+07 -1.9874368218e+05 3.1069453156e+04 -2.4225325620e+02 -4.2762116337e+02 1.3197897035e+04 2.0183265078e+06 0.0000000000e+00 6.4806980896e-03 -1.4178582728e-05 -5.6330160499e-04 2.4333154471e-03 9.0092561332e-01 3.3495851846e-05 2.5219042839e+05 -3.5004715321e+03 1.2163443788e+02 2.8351942178e+06 3.3440824744e+07 -1.9874368214e+05
10.280000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.2121553125e+05 -3.2619992676e+03 5.5694415283e+02 2.8264162986e+06 3.1435847058e+07 -2.0027468577e+05 3.1066009521e+04 -2.4090034711e+02 -4.2761128759e+02 1.3103774951e+04 2.0181157709e+06 0.0000000000e+00 6.4765400696e-03 -1.3898896631e-05 -5.6346274734e-04 2.3946459568e-03 9.0034925101e-01 3.7383526314e-05 2.5228154725e+05 -3.5028996286e+03 1.2933230178e+02 2.8395200759e+06 3.3453963729e+07 -2.0027468573e+05
10.280000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.2121553125e+05 -3.2619992676e+03 5.5694415283e+02 2.8264162986e+06 3.1435847058e+07 -2.0027468577e+05 3.1066009521e+04 -2.4090034711e+02 -4.2761128759e+02 1.3103774951e+04 2.0181157709e+06 0.0000000000e+00 6.4765400696e-03 -1.3898896631e-05 -5.6346274734e-04 2.3946459568e-03 9.0034925101e-01 3.7383526314e-05 2.5228154725e+05 -3.5028996286e+03 1.2933230178e+02 2.8395200759e+06 3.3453963729e+07 -2.0027468573e+05
10.290000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.2128623438e+05 -3.2644479980e+03 5.6382330322e+02 2.8297740753e+06 3.1445719601e+07 -2.0169868943e+05 3.1062533691e+04 -2.3953990781e+02 -4.2760051966e+02 1.3009438986e+04 2.0179036929e+06 0.0000000000e+00 6.4731477356e-03 -1.3633884192e-05 -5.6363528252e-04 2.3579856757e-03 8.9987920955e-01 4.0692104838e-05 2.5234877454e+05 -3.5039879195e+03 1.3622221993e+02 2.8427835167e+06 3.3463624194e+07 -2.0169868939e+05
10.290000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.2128623438e+05 -3.2644479980e+03 5.6382330322e+02 2.8297740753e+06 3.1445719601e+07 -2.0169868943e+05 3.1062533691e+04 -2.3953990781e+02 -4.2760051966e+02 1.3009438986e+04 2.0179036929e+06 0.0000000000e+00 6.4731477356e-03 -1.3633884192e-05 -5.6363528252e-04 2.3579856757e-03 8.9987920955e-01 4.0692104838e-05 2.5234877454e+05 -3.5039879195e+03 1.3622221993e+02 2.8427835167e+06 3.3463624194e+07 -2.0169868939e+05
10.300000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.2142035938e+05 -3.2704194336e+03 5.7286676025e+02 2.8359553206e+06 3.1464841702e+07 -2.0341551558e+05 3.1059024445e+04 -2.3817539608e+02 -4.2758885098e+02 1.2915180058e+04 2.0176901162e+06 0.0000000000e+00 6.4676792908e-03 -1.3325011432e-05 -5.6374686837e-04 2.3153085450e-03 8.9912067554e-01 4.5561307313e-05 2.5247939029e+05 -3.5085948430e+03 1.4527734553e+02 2.8488705030e+06 3.3482532718e+07 -2.0341551553e+05
10.300000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.2142035938e+05 -3.2704194336e+03 5.7286676025e+02 2.8359553206e+06 3.1464841702e+07 -2.0341551558e+05 3.1059024445e+04 -2.3817539608e+02 -4.2758885098e+02 1.2915180058e+04 2.0176901162e+06 0.0000000000e+00 6.4676792908e-03 -1.3325011432e-05 -5.6374686837e-04 2.3153085450e-03 8.9912067554e-01 4.5561307313e-05 2.5247939029e+05 -3.5085948430e+03 1.4527734553e+02 2.8488705030e+06 3.3482532718e+07 -2.0341551553e+05
10.310000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.2154893750e+05 -3.2760988770e+03 5.8174328613e+02 2.8418893895e+06 3.1483154647e+07 -2.0510875588e+05 3.1055478210e+04 -2.3681040537e+02 -4.2757622623e+02 1.2821295585e+04 2.0174747858e+06 0.0000000000e+00 6.4623854065e-03 -1.3019013405e-05 -5.6385710597e-04 2.2730232199e-03 8.9838634004e-01 5.0294316084e-05 2.5260442217e+05 -3.5129092953e+03 1.5416649604e+02 2.8547106874e+06 3.3500630331e+07 -2.0510875583e+05
10.310000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.2154893750e+05 -3.2760988770e+03 5.8174328613e+02 2.8418893895e+06 3.1483154647e+07 -2.0510875588e+05 3.1055478210e+04 -2.3681040537e+02 -4.2757622623e+02 1.2821295585e+04 2.0174747858e+06 0.0000000000e+00 6.4623854065e-03 -1.3019013405e-05 -5.6385710597e-04 2.2730232199e-03 8.9838634004e-01 5.0294316084e-05 2.5260442217e+05 -3.5129092953e+03 1.5416649604e+02 2.8547106874e+06 3.3500630331e+07 -2.0510875583e+05
10.320000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.2174900000e+05 -3.2855412598e+03 5.9317364502e+02 2.8509651874e+06 3.1511868205e+07 -2.0715106536e+05 3.1051904114e+04 -2.3544855356e+02 -4.2756278229e+02 1.2728081095e+04 2.0172583746e+06 0.0000000000e+00 6.4547555542e-03 -1.2661172450e-05 -5.6390100598e-04 2.2236214278e-03 8.9732738186e-01 5.6788002718e-05 2.5280091057e+05 -3.5209898260e+03 1.6561029883e+02 2.8636932707e+06 3.3529127477e+07 -2.0715106530e+05
10.320000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.2174900000e+05 -3.2855412598e+03 5.9317364502e+02 2.8509651874e+06 3.1511868205e+07 -2.0715106536e+05 3.1051904114e+04 -2.3544855356e+02 -4.2756278229e+02 1.2728081095e+04 2.0172583746e+06 0.0000000000e+00 6.4547555542e-03 -1.2661172450e-05 -5.6390100598e-04 2.2236214278e-03 8.9732738186e-01 5.6788002718e-05 2.5280091057e+05 -3.5209898260e+03 1.6561029883e+02 2.8636932707e+06 3.3529127477e+07 -2.0715106530e+05
10.330000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.2188723438e+05 -3.2915847168e+03 6.0250866699e+02 2.8573001540e+06 3.1531563428e+07 -2.0891166091e+05 3.1048301025e+04 -2.3409308636e+02 -4.2754849291e+02 1.2635801962e+04 2.0170408115e+06 0.0000000000e+00 6.4491490173e-03 -1.2347423434e-05 -5.6399654150e-04 2.1802687465e-03 8.9654951359e-01 6.1744545820e-05 2.5293554185e+05 -3.5256778155e+03 1.7495961009e+02 2.8699359582e+06 3.3548605136e+07 -2.0891166085e+05
10.330000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.2188723438e+05 -3.2915847168e+03 6.0250866699e+02 2.8573001540e+06 3.1531563428e+07 -2.0891166091e+05 3.1048301025e+04 -2.3409308636e+02 -4.2754849291e+02 1.2635801962e+04 2.0170408115e+06 0.0000000000e+00 6.4491490173e-03 -1.2347423434e-05 -5.6399654150e-04 2.1802687465e-03 8.9654951359e-01 6.1744545820e-05 2.5293554185e+05 -3.5256778155e+03 1.7495961009e+02 2.8699359582e+06 3.3548605136e+07 -2.0891166085e+05
10.340000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.2204790625e+05 -3.2987675781e+03 6.1252490234e+02 2.8646288712e+06 3.1554497605e+07 -2.1075662285e+05 3.1044666382e+04 -2.3274694514e+02 -4.2753332663e+02 1.2544695964e+04 2.0168219817e+06 0.0000000000e+00 6.4428221130e-03 -1.2017241120e-05 -5.6407197952e-04 2.1346592212e-03 8.9567151378e-01 6.7242553667e-05 2.5309257907e+05 -3.5315145353e+03 1.8499101165e+02 2.8771735693e+06 3.3571320483e+07 -2.1075662278e+05
10.340000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.2204790625e+05 -3.2987675781e+03 6.1252490234e+02 2.8646288712e+06 3.1554497605e+07 -2.1075662285e+05 3.1044666382e+04 -2.3274694514e+02 -4.2753332663e+02 1.2544695964e+04 2.0168219817e+06 0.0000000000e+00 6.4428221130e-03 -1.2017241120e-05 -5.6407197952e-04 2.1346592212e-03 8.9567151378e-01 6.7242553667e-05 2.5309257907e+05 -3.5315145353e+03 1.8499101165e+02 2.8771735693e+06 3.3571320483e+07 -2.1075662278e+05
10.350000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.2212245312e+05 -3.3011804199e+03 6.1956256104e+02 2.8681269291e+06 3.1564872929e+07 -2.1220647595e+05 3.1041010254e+04 -2.3141246140e+02 -4.2751741505e+02 1.2454950640e+04 2.0166024790e+06 0.0000000000e+00 6.4393051147e-03 -1.1753673553e-05 -5.6422618389e-04 2.0981983423e-03 8.9518396888e-01 7.0591640242e-05 2.5316346982e+05 -3.5325928931e+03 1.9204458176e+02 2.8805818819e+06 3.3581476303e+07 -2.1220647588e+05
10.350000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.2212245312e+05 -3.3011804199e+03 6.1956256104e+02 2.8681269291e+06 3.1564872929e+07 -2.1220647595e+05 3.1041010254e+04 -2.3141246140e+02 -4.2751741505e+02 1.2454950640e+04 2.0166024790e+06 0.0000000000e+00 6.4393051147e-03 -1.1753673553e-05 -5.6422618389e-04 2.0981983423e-03 8.9518396888e-01 7.0591640242e-05 2.5316346982e+05 -3.5325928931e+03 1.9204458176e+02 2.8805818819e+06 3.3581476303e+07 -2.1220647588e+05
10.360000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.2223357812e+05 -3.3054333496e+03 6.2785614014e+02 2.8732259973e+06 3.1580553818e+07 -2.1382472351e+05 3.1037330780e+04 -2.3009132183e+02 -4.2750069809e+02 1.2366701826e+04 2.0163822766e+06 0.0000000000e+00 6.4346066284e-03 -1.1464564800e-05 -5.6435087442e-04 2.0582321435e-03 8.9453223896e-01 7.4826519461e-05 2.5327091534e+05 -3.5355246829e+03 2.0035487770e+02 2.8855927011e+06 3.3596936989e+07 -2.1382472344e+05
10.360000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.2223357812e+05 -3.3054333496e+03 6.2785614014e+02 2.8732259973e+06 3.1580553818e+07 -2.1382472351e+05 3.1037330780e+04 -2.3009132183e+02 -4.2750069809e+02 1.2366701826e+04 2.0163822766e+06 0.0000000000e+00 6.4346066284e-03 -1.1464564800e-05 -5.6435087442e-04 2.0582321435e-03 8.9453223896e-01 7.4826519461e-05 2.5327091534e+05 -3.5355246829e+03 2.0035487770e+02 2.8855927011e+06 3.3596936989e+07 -2.1382472344e+05
10.370000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.2231156250e+05 -3.3078168945e+03 6.3502087402e+02 2.8768422490e+06 3.1591396243e+07 -2.1529714790e+05 3.1033624115e+04 -2.2878439200e+02 -4.2748312616e+02 1.2280019084e+04 2.0161611415e+06 0.0000000000e+00 6.4309936523e-03 -1.1203821898e-05 -5.6451062441e-04 2.0221649665e-03 8.9403137100e-01 7.8217657402e-05 2.5334519305e+05 -3.5366012977e+03 2.0753718335e+02 2.8891222702e+06 3.3607558278e+07 -2.1529714782e+05
10.370000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.2231156250e+05 -3.3078168945e+03 6.3502087402e+02 2.8768422490e+06 3.1591396243e+07 -2.1529714790e+05 3.1033624115e+04 -2.2878439200e+02 -4.2748312616e+02 1.2280019084e+04 2.0161611415e+06 0.0000000000e+00 6.4309936523e-03 -1.1203821898e-05 -5.6451062441e-04 2.0221649665e-03 8.9403137100e-01 7.8217657402e-05 2.5334519305e+05 -3.5366012977e+03 2.0753718335e+02 2.8891222702e+06 3.3607558278e+07 -2.1529714782e+05
10.380000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.2246031250e+05 -3.3136459961e+03 6.4455340576e+02 2.8835312882e+06 3.1612493292e+07 -2.1709379136e+05 3.1029897400e+04 -2.2749181402e+02 -4.2746475744e+02 1.2194913744e+04 2.0159395163e+06 0.0000000000e+00 6.4250831604e-03 -1.0889854431e-05 -5.6461176872e-04 1.9787883354e-03 8.9321121851e-01 8.3348179012e-05 2.5349021632e+05 -3.5411378210e+03 2.1708808371e+02 2.8957262039e+06 3.3628433702e+07 -2.1709379127e+05
10.380000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.2246031250e+05 -3.3136459961e+03 6.4455340576e+02 2.8835312882e+06 3.1612493292e+07 -2.1709379136e+05 3.1029897400e+04 -2.2749181402e+02 -4.2746475744e+02 1.2194913744e+04 2.0159395163e+06 0.0000000000e+00 6.4250831604e-03 -1.0889854431e-05 -5.6461176872e-04 1.9787883354e-03 8.9321121851e-01 8.3348179012e-05 2.5349021632e+05 -3.5411378210e+03 2.1708808371e+02 2.8957262039e+06 3.3628433702e+07 -2.1709379127e+05
10.390000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.2260756250e+05 -3.3191967773e+03 6.5402142334e+02 2.8901165438e+06 3.1633337919e+07 -2.1888441675e+05 3.1026149750e+04 -2.2621308601e+02 -4.2744555664e+02 1.2111341388e+04 2.0157173161e+06 0.0000000000e+00 6.4192362976e-03 -1.0578612089e-05 -5.6472101450e-04 1.9357868142e-03 8.9239991370e-01 8.8419399172e-05 2.5363371867e+05 -3.5454098739e+03 2.2657530198e+02 2.9022278871e+06 3.3649056127e+07 -2.1888441666e+05
10.390000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.2260756250e+05 -3.3191967773e+03 6.5402142334e+02 2.8901165438e+06 3.1633337919e+07 -2.1888441675e+05 3.1026149750e+04 -2.2621308601e+02 -4.2744555664e+02 1.2111341388e+04 2.0157173161e+06 0.0000000000e+00 6.4192362976e-03 -1.0578612089e-05 -5.6472101450e-04 1.9357868142e-03 8.9239991370e-01 8.8419399172e-05 2.5363371867e+05 -3.5454098739e+03 2.2657530198e+02 2.9022278871e+06 3.3649056127e+07 -2.1888441666e+05
10.400000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.2278484375e+05 -3.3259943848e+03 6.6446026611e+02 2.8979426726e+06 3.1658502967e+07 -2.2081428254e+05 3.1022375000e+04 -2.2494699287e+02 -4.2742539406e+02 1.2029201986e+04 2.0154942230e+06 0.0000000000e+00 6.4124282837e-03 -1.0243421793e-05 -5.6481048822e-04 1.8894938644e-03 8.9145502898e-01 9.4221702128e-05 2.5380722516e+05 -3.5509413879e+03 2.3703430724e+02 2.9099718764e+06 3.3673998081e+07 -2.2081428245e+05
10.400000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.2278484375e+05 -3.3259943848e+03 6.6446026611e+02 2.8979426726e+06 3.1658502967e+07 -2.2081428254e+05 3.1022375000e+04 -2.2494699287e+02 -4.2742539406e+02 1.2029201986e+04 2.0154942230e+06 0.0000000000e+00 6.4124282837e-03 -1.0243421793e-05 -5.6481048822e-04 1.8894938644e-03 8.9145502898e-01 9.4221702128e-05 2.5380722516e+05 -3.5509413879e+03 2.3703430724e+02 2.9099718764e+06 3.3673998081e+07 -2.2081428245e+05
10.410000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.2294165625e+05 -3.3313486328e+03 6.7425109863e+02 2.9048049682e+06 3.1680653385e+07 -2.2266745322e+05 3.1018581848e+04 -2.2369192684e+02 -4.2740435362e+02 1.1948358322e+04 2.0152708338e+06 0.0000000000e+00 6.4063099670e-03 -9.9257898331e-06 -5.6492716074e-04 1.8456139563e-03 8.9060601109e-01 9.9491313220e-05 2.5396024450e+05 -3.5550405696e+03 2.4684618009e+02 2.9167533284e+06 3.3695925109e+07 -2.2266745312e+05
10.410000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.2294165625e+05 -3.3313486328e+03 6.7425109863e+02 2.9048049682e+06 3.1680653385e+07 -2.2266745322e+05 3.1018581848e+04 -2.2369192684e+02 -4.2740435362e+02 1.1948358322e+04 2.0152708338e+06 0.0000000000e+00 6.4063099670e-03 -9.9257898331e-06 -5.6492716074e-04 1.8456139563e-03 8.9060601109e-01 9.9491313220e-05 2.5396024450e+05 -3.5550405696e+03 2.4684618009e+02 2.9167533284e+06 3.3695925109e+07 -2.2266745312e+05
10.420000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.2305373438e+05 -3.3342985840e+03 6.8330725098e+02 2.9101261390e+06 3.1696376870e+07 -2.2440941082e+05 3.1014770844e+04 -2.2244576991e+02 -4.2738239813e+02 1.1868630318e+04 2.0150471933e+06 0.0000000000e+00 6.1665721130e-03 -1.3599264622e-05 -5.1672223568e-04 2.2915845378e-03 8.5720994544e-01 -2.1695853794e-04 2.5406851139e+05 -3.5567443675e+03 2.5592433613e+02 2.9219947716e+06 3.3711424921e+07 -2.2440941103e+05
